file_nm,title,file_url,video_length,age_group,strength,muscularEndurance,cardiovascularEndurance,flexibility,agility,power,equipment
0AUDLJ08S_00237.mp4,옆으로 누워 버티기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00237.mp4,40,공통,1.0,0.0,0.0,0.0,0.0,0.0,['매트']
0AUDLJ08S_00238.mp4,누워서 다리 들어올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00238.mp4,51,공통,1.0,0.0,0.0,0.0,0.0,0.0,"['매트', '테이블']"
0AUDLJ08S_00239.mp4,누워서 팔 다리 동시에 들어올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00239.mp4,58,공통,1.0,0.0,0.0,0.0,0.0,0.0,[]
0AUDLJ08S_00240.mp4,윗몸올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00240.mp4,69,공통,1.0,0.0,0.0,0.0,0.0,0.0,['매트']
0AUDLJ08S_00242.mp4,누워서 하늘 자전거,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00242.mp4,56,공통,1.0,0.0,0.0,0.0,0.0,0.0,['소파']
0AUDLJ08S_00243.mp4,누워서 엉덩이 들어올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00243.mp4,67,공통,1.0,0.0,0.0,0.0,0.0,0.0,"['매트', '소파', '짐볼']"
0AUDLJ08S_00245.mp4,엎드려서 팔 다리 들기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00245.mp4,73,공통,1.0,0.0,0.0,0.0,0.0,0.0,['매트']
0AUDLJ08S_00246.mp4,네발기기 자세에서 손바닥으로 바닥밀기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00246.mp4,65,공통,1.0,0.0,0.0,0.0,0.0,0.0,['매트']
0AUDLJ08S_00247.mp4,네발기기 자세에서 다리 위로 뻗어올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00247.mp4,63,공통,1.0,0.0,0.0,0.0,0.0,0.0,['매트']
0AUDLJ08S_00251.mp4,허리 굽혀 팔 뒤로 들기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00251.mp4,66,공통,1.0,0.0,0.0,0.0,0.0,0.0,['물병(밴드)']
0AUDLJ08S_00252.mp4,물병 옆으로 들어올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00252.mp4,49,공통,1.0,0.0,0.0,0.0,0.0,0.0,['물병']
0AUDLJ08S_00253.mp4,팔꿈치 굽히기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00253.mp4,58,공통,1.0,0.0,0.0,0.0,0.0,0.0,"['물병', '밴드']"
0AUDLJ08S_00254.mp4,목 굽힘/폄 I,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00254.mp4,59,공통,1.0,0.0,0.0,0.0,0.0,0.0,['매트']
0AUDLJ08S_00255.mp4,목 굽힘/폄 II,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00255.mp4,56,공통,1.0,0.0,0.0,0.0,0.0,0.0,['수건(낮은 쿠션)']
0AUDLJ08S_00256.mp4,목 굽힘/폄 III,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00256.mp4,82,공통,1.0,0.0,0.0,0.0,0.0,0.0,['매트']
0AUDLJ08S_00257.mp4,벽에서 팔굽혀 펴기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00257.mp4,88,공통,1.0,0.0,0.0,0.0,0.0,0.0,['밴드']
0AUDLJ08S_00264.mp4,의자 앞에서 앉았다 일어서기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00264.mp4,67,공통,1.0,0.0,0.0,0.0,0.0,0.0,['의자']
0AUDLJ08S_00265.mp4,의자에 한 다리 올리고 앉았다 일어서기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00265.mp4,58,공통,1.0,0.0,0.0,0.0,0.0,0.0,"['의자', '테이블']"
0AUDLJ08S_00266.mp4,의자에 앉아 다리 뻗어 올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00266.mp4,59,공통,1.0,0.0,0.0,0.0,0.0,0.0,"['매트', '의자']"
0AUDLJ08S_00267.mp4,앉아서 엉덩관절 굽히기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00267.mp4,59,공통,1.0,0.0,0.0,0.0,0.0,0.0,['의자']
0AUDLJ08S_00270.mp4,한발 서서 균형잡기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00270.mp4,64,공통,1.0,0.0,0.0,0.0,0.0,0.0,['의자']
0AUDLJ08S_00271.mp4,소파를 이용한 윗몸올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00271.mp4,65,공통,1.0,0.0,0.0,0.0,0.0,0.0,['소파']
0AUDLJ08S_00273.mp4,의자에 앉아 등 굽혔다 펴기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00273.mp4,48,공통,1.0,0.0,0.0,0.0,0.0,0.0,['의자']
0AUDLJ08S_00275.mp4,서서 다리로 탄력밴드 당기기 I,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00275.mp4,49,공통,1.0,0.0,0.0,0.0,0.0,0.0,['밴드']
0AUDLJ08S_00276.mp4,서서 다리로 탄력밴드 당기기 II,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00276.mp4,68,공통,1.0,0.0,0.0,0.0,0.0,0.0,['밴드']
0AUDLJ08S_00278.mp4,탄력밴드 어깨 가쪽 돌림,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00278.mp4,63,공통,1.0,0.0,0.0,0.0,0.0,0.0,['밴드']
0AUDLJ08S_00283.mp4,밴드 잡고 누워서 다리 밀기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00283.mp4,68,공통,1.0,0.0,0.0,0.0,0.0,0.0,['밴드']
0AUDLJ08S_00284.mp4,밴드 머리 뒤로 들어올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00284.mp4,65,공통,1.0,0.0,0.0,0.0,0.0,0.0,['밴드']
0AUDLJ08S_00286.mp4,짐볼 윗몸올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00286.mp4,67,공통,1.0,0.0,0.0,0.0,0.0,0.0,['짐볼']
0AUDLJ08S_00287.mp4,짐볼에 다리 올리고 엉덩이 들어올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00287.mp4,45,공통,1.0,0.0,0.0,0.0,0.0,0.0,['짐볼']
0AUDLJ08S_00288.mp4,짐볼에 엎드려서 팔 다리 들기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00288.mp4,52,공통,1.0,0.0,0.0,0.0,0.0,0.0,['짐볼']
0AUDLJ08S_00291.mp4,의자에 앉아 다리로 짐볼 쥐기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00291.mp4,52,공통,1.0,0.0,0.0,0.0,0.0,0.0,['짐볼']
0AUDLJ08S_00292.mp4,짐볼 들고 양옆으로 돌리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00292.mp4,57,공통,1.0,0.0,0.0,0.0,0.0,0.0,['짐볼']
0AUDLJ08S_00294.mp4,"짐볼에서 몸통 돌리기, 짐볼에서 엉덩이 돌리기",http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00294.mp4,119,공통,1.0,0.0,0.0,0.0,0.0,0.0,"['공', '짐볼']"
0AUDLJ08S_00298.mp4,누워서 공들고 몸 기울이기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00298.mp4,68,공통,1.0,0.0,0.0,0.0,0.0,0.0,['공']
0AUDLJ08S_00302.mp4,의자에 앉아 볼 돌리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00302.mp4,47,공통,1.0,0.0,0.0,0.0,0.0,0.0,['공']
0AUDLJ08S_00303.mp4,앉아서팔꿈치굽히기/펴기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00303.mp4,57,공통,1.0,0.0,0.0,0.0,0.0,0.0,['덤벨']
0AUDLJ08S_00305.mp4,엎드려서 균형잡기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00305.mp4,82,공통,1.0,0.0,0.0,0.0,0.0,0.0,['보슈']
0AUDLJ08S_00307.mp4,엎드려서 다리 차올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00307.mp4,51,공통,1.0,0.0,0.0,0.0,0.0,0.0,['보슈']
0AUDLJ08S_00309.mp4,짝 운동,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00309.mp4,68,공통,1.0,0.0,0.0,0.0,0.0,0.0,['보슈']
0AUDLJ08S_00311.mp4,앉았다 일어서면서 점프하기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00311.mp4,34,공통,0.0,0.0,0.0,0.0,0.5,0.5,[]
0AUDLJ08S_00312.mp4,무릎 높여 제자리 달리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00312.mp4,49,공통,0.0,0.0,0.0,0.0,0.5,0.5,[]
0AUDLJ08S_00313.mp4,옆으로 펀치하기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00313.mp4,54,공통,0.0,0.0,0.0,0.0,0.5,0.5,['덤벨']
0AUDLJ08S_00315.mp4,버피운동,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00315.mp4,47,공통,0.0,0.0,0.0,0.0,0.5,0.5,[]
0AUDLJ08S_00316.mp4,점프 팔굽혀펴기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00316.mp4,45,공통,0.0,0.0,0.0,0.0,0.5,0.5,[]
0AUDLJ08S_00317.mp4,계단 두발 뛰기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00317.mp4,44,공통,0.0,0.0,0.0,0.0,0.5,0.5,[]
0AUDLJ08S_00318.mp4,계단 두 칸씩 두발 뛰기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00318.mp4,49,공통,0.0,0.0,0.0,0.0,0.5,0.5,[]
0AUDLJ08S_00319.mp4,계단 한발 뛰기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00319.mp4,51,공통,0.0,0.0,0.0,0.0,0.5,0.5,[]
0AUDLJ08S_00321.mp4,스텝퍼 뛰어서 오르내리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00321.mp4,50,공통,0.0,0.0,0.0,0.0,0.5,0.5,['스탭퍼']
0AUDLJ08S_00323.mp4,스텝퍼 옆으로 뛰어넘기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00323.mp4,37,공통,0.0,0.0,0.0,0.0,0.5,0.5,['스탭퍼']
0AUDLJ08S_00324.mp4,스텝퍼 올라가서 점프하여 착지하기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00324.mp4,42,공통,0.0,0.0,0.0,0.0,0.5,0.5,['스탭퍼']
0AUDLJ08S_00325.mp4,뛰어 내렸다가 바로 점프하기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00325.mp4,37,공통,0.0,0.0,0.0,0.0,0.5,0.5,['원판']
0AUDLJ08S_00326.mp4,사다리 안팎 뛰기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00326.mp4,42,공통,0.0,0.0,0.0,0.0,0.5,0.5,['줄사다리']
0AUDLJ08S_00329.mp4,공에 엎드려서 상체 들어올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00329.mp4,71,공통,0.0,0.0,0.0,1.0,0.0,0.0,['짐볼']
0AUDLJ08S_00330.mp4,물속에서 걷기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00330.mp4,45,공통,0.0,0.0,0.0,1.0,0.0,0.0,[]
0AUDLJ08S_00335.mp4,옆으로 누워서 팔 앞으로 당기기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00335.mp4,62,공통,0.0,0.0,0.0,1.0,0.0,0.0,['베개']
0AUDLJ08S_00336.mp4,테이블 이용하여 팔 들어올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00336.mp4,66,공통,0.0,0.0,0.0,1.0,0.0,0.0,['테이블']
0AUDLJ08S_00337.mp4,테이블 이용하여 팔 옆으로 벌리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00337.mp4,55,공통,0.0,0.0,0.0,1.0,0.0,0.0,['테이블']
0AUDLJ08S_00339.mp4,누워서 막대 잡고 팔 들어올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00339.mp4,73,공통,0.0,0.0,0.0,1.0,0.0,0.0,['막대']
0AUDLJ08S_00340.mp4,누워서 막대 잡고 팔 회전하기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00340.mp4,64,공통,0.0,0.0,0.0,1.0,0.0,0.0,['막대']
0AUDLJ08S_00341.mp4,막대 잡고 대각선으로 팔 들어올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00341.mp4,82,공통,0.0,0.0,0.0,1.0,0.0,0.0,['막대']
0AUDLJ08S_00342.mp4,수건 잡고 팔 들어올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00342.mp4,69,공통,0.0,0.0,0.0,1.0,0.0,0.0,['수건']
0AUDLJ08S_00346.mp4,탄력밴드 당기면서 팔 들어올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00346.mp4,67,공통,0.0,0.0,0.0,1.0,0.0,0.0,['밴드']
0AUDLJ08S_00347.mp4,수건 이용하여 장딴지 늘리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00347.mp4,61,공통,0.0,0.0,0.0,1.0,0.0,0.0,['수건']
0AUDLJ08S_00348.mp4,수동적 관절가동범위 운동,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00348.mp4,78,공통,0.0,0.0,0.0,1.0,0.0,0.0,['의자']
0AUDLJ08S_00349.mp4,밴드잡고 머리 위에서 팔꿈치 펴기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00349.mp4,81,공통,0.0,0.0,0.0,1.0,0.0,0.0,['밴드']
0AUDLJ08S_00351.mp4,팔굽혀펴기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00351.mp4,91,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['매트']
0AUDLJ08S_00352.mp4,누워서 뒤로 팔굽혀펴기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00352.mp4,91,유소년,0.5,0.5,0.0,0.0,0.0,0.0,[]
0AUDLJ08S_00353.mp4,앉아서 엉덩이 들고 이동하기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00353.mp4,99,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['라바콘']
0AUDLJ08S_00354.mp4,엎드려 팔로 걷기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00354.mp4,84,유소년,0.5,0.5,0.0,0.0,0.0,0.0,[]
0AUDLJ08S_00355.mp4,아령 앞으로 들어올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00355.mp4,78,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['아령']
0AUDLJ08S_00356.mp4,아령 뒤로 들어올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00356.mp4,107,유소년,0.5,0.5,0.0,0.0,0.0,0.0,"['물병', '아령']"
0AUDLJ08S_00357.mp4,의자 잡고 팔 뒤로 굽히기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00357.mp4,99,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['의자']
0AUDLJ08S_00358.mp4,밴드 앞 옆으로 들어올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00358.mp4,106,유소년,0.5,0.5,0.0,0.0,0.0,0.0,"['밴드', '아령']"
0AUDLJ08S_00359.mp4,밴드 어깨 뒤로 들어올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00359.mp4,103,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['밴드']
0AUDLJ08S_00360.mp4,엎드려 상체 들어올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00360.mp4,102,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['매트']
0AUDLJ08S_00361.mp4,슈퍼맨자세,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00361.mp4,95,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['매트']
0AUDLJ08S_00362.mp4,엎드려 팔 대고 버티기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00362.mp4,102,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['매트']
0AUDLJ08S_00363.mp4,옆으로 팔 대고 버티기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00363.mp4,84,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['매트']
0AUDLJ08S_00364.mp4,앉아서 다리 펴고 들어올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00364.mp4,85,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['매트']
0AUDLJ08S_00365.mp4,누워서 다리 펴고 원 그리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00365.mp4,100,유소년,0.5,0.5,0.0,0.0,0.0,0.0,"['매트', '밴드']"
0AUDLJ08S_00366.mp4,팔꿈치 무릎 교차 닿기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00366.mp4,106,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['매트']
0AUDLJ08S_00367.mp4,팔 구부려 등 모으기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00367.mp4,83,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['매트']
0AUDLJ08S_00368.mp4,윗몸말아올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00368.mp4,105,유소년,0.5,0.5,0.0,0.0,0.0,0.0,"['매트', '밴드']"
0AUDLJ08S_00369.mp4,머리 뒤로 깍지 끼고 상체 숙이기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00369.mp4,107,유소년,0.5,0.5,0.0,0.0,0.0,0.0,[]
0AUDLJ08S_00370.mp4,엎드려 무릎 당기기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00370.mp4,127,유소년,0.5,0.5,0.0,0.0,0.0,0.0,[]
0AUDLJ08S_00371.mp4,다리 올려 의자 넘기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00371.mp4,103,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['의자']
0AUDLJ08S_00372.mp4,앉아서 밴드 당기기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00372.mp4,98,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['밴드']
0AUDLJ08S_00373.mp4,밴드로 다리 올려 버티기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00373.mp4,96,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['밴드']
0AUDLJ08S_00374.mp4,밴드 다리 올려 버티기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00374.mp4,145,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['밴드']
0AUDLJ08S_00375.mp4,밴드 앞으로 당기기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00375.mp4,105,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['밴드']
0AUDLJ08S_00376.mp4,무릎 구부려 상체 비틀기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00376.mp4,106,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['매트']
0AUDLJ08S_00377.mp4,공 잡고 상체 들어올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00377.mp4,101,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['공']
0AUDLJ08S_00378.mp4,팔로 써클링 누르기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00378.mp4,101,유소년,0.5,0.5,0.0,0.0,0.0,0.0,"['공', '써클링']"
0AUDLJ08S_00379.mp4,V자 버티기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00379.mp4,161,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['써클링']
0AUDLJ08S_00380.mp4,써클휠로 다리 끌어당기기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00380.mp4,130,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['써클휠']
0AUDLJ08S_00381.mp4,옆으로 누워 다리 들어올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00381.mp4,137,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['매트']
0AUDLJ08S_00382.mp4,엎드려 다리 들어올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00382.mp4,130,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['매트']
0AUDLJ08S_00383.mp4,무릎 굽혀 엉덩이 들어올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00383.mp4,99,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['매트']
0AUDLJ08S_00384.mp4,옆으로 누워 무릎 벌리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00384.mp4,111,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['매트']
0AUDLJ08S_00385.mp4,앉았다 일어서기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00385.mp4,152,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['짐볼']
0AUDLJ08S_00386.mp4,옆으로 다리 뻗기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00386.mp4,109,유소년,0.5,0.5,0.0,0.0,0.0,0.0,[]
0AUDLJ08S_00387.mp4,다리 앞뒤로 벌려 굽혔다 펴기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00387.mp4,114,유소년,0.5,0.5,0.0,0.0,0.0,0.0,[]
0AUDLJ08S_00388.mp4,교차 다리 굽히기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00388.mp4,124,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['덤벨']
0AUDLJ08S_00389.mp4,앞으로 나가며 앉았다 일어서기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00389.mp4,134,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['의자']
0AUDLJ08S_00390.mp4,뒷발 의자 올려 굽히기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00390.mp4,130,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['의자']
0AUDLJ08S_00391.mp4,다리 옆으로 들어올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00391.mp4,106,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['의자']
0AUDLJ08S_00392.mp4,앞발 의자 올려 굽히기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00392.mp4,123,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['의자']
0AUDLJ08S_00393.mp4,앞발 들어올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00393.mp4,90,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['의자']
0AUDLJ08S_00394.mp4,발 뒤꿈치 들어올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00394.mp4,124,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['의자']
0AUDLJ08S_00395.mp4,밴드 한 발 뒤로 들기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00395.mp4,147,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['밴드']
0AUDLJ08S_00396.mp4,의자에 앉아 다리 펴서 들어올리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00396.mp4,196,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['의자']
0AUDLJ08S_00397.mp4,밴드 잡고 무릎 펴기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00397.mp4,110,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['밴드']
0AUDLJ08S_00398.mp4,밴드 잡고 다리 옆으로 벌리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00398.mp4,120,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['밴드']
0AUDLJ08S_00399.mp4,무릎 올려 공 닿기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00399.mp4,107,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['큰공']
0AUDLJ08S_00400.mp4,허리 비틀어 앉았다 일어서기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00400.mp4,121,유소년,0.5,0.5,0.0,0.0,0.0,0.0,['짐볼']
0AUDLJ08S_00401.mp4,제자리 뛰기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00401.mp4,73,유소년,0.0,0.0,1.0,0.0,0.0,0.0,['밴드']
0AUDLJ08S_00402.mp4,엎드려 무릎 연속 차기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00402.mp4,92,유소년,0.0,0.0,1.0,0.0,0.0,0.0,[]
0AUDLJ08S_00403.mp4,왕복 달리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00403.mp4,123,유소년,0.0,0.0,1.0,0.0,0.0,0.0,['콘']
0AUDLJ08S_00404.mp4,1단 줄넘기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00404.mp4,86,유소년,0.0,0.0,1.0,0.0,0.0,0.0,['줄넘기']
0AUDLJ08S_00405.mp4,계단 오르기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00405.mp4,72,유소년,0.0,0.0,1.0,0.0,0.0,0.0,['계단']
0AUDLJ08S_00406.mp4,박스 오르내리기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00406.mp4,84,유소년,0.0,0.0,1.0,0.0,0.0,0.0,['스텝박스']
0AUDLJ08S_00407.mp4,다리 모았다 벌려 뛰기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00407.mp4,104,유소년,0.0,0.0,1.0,0.0,0.0,0.0,['스텝박스']
0AUDLJ08S_00408.mp4,박스 옆으로 번갈아 뛰기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00408.mp4,125,유소년,0.0,0.0,1.0,0.0,0.0,0.0,['스텝박스']
0AUDLJ08S_00409.mp4,한 발 무릎 올려차기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00409.mp4,104,유소년,0.0,0.0,1.0,0.0,0.0,0.0,['스텝박스']
0AUDLJ08S_00410.mp4,무릎 굽혀 가슴 닿기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00410.mp4,110,유소년,0.0,0.0,0.0,1.0,0.0,0.0,['매트']
0AUDLJ08S_00411.mp4,발바닥 마주대고 끌어당기기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00411.mp4,84,유소년,0.0,0.0,0.0,1.0,0.0,0.0,['매트']
0AUDLJ08S_00412.mp4,다리 굽혀(W자) 상체 뒤로 눕기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00412.mp4,121,유소년,0.0,0.0,0.0,1.0,0.0,0.0,['매트']
0AUDLJ08S_00413.mp4,발목 얹고 다리 잡아당기기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00413.mp4,117,유소년,0.0,0.0,0.0,1.0,0.0,0.0,['매트']
0AUDLJ08S_00414.mp4,다리 벌려 앞으로 상체 숙이기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00414.mp4,103,유소년,0.0,0.0,0.0,1.0,0.0,0.0,['매트']
0AUDLJ08S_00415.mp4,다리 벌려 옆으로 상체 숙이기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00415.mp4,136,유소년,0.0,0.0,0.0,1.0,0.0,0.0,['매트']
0AUDLJ08S_00416.mp4,한 발 앞굽이 팔 위로 뻗어 가슴 내밀기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00416.mp4,131,유소년,0.0,0.0,0.0,1.0,0.0,0.0,[]
0AUDLJ08S_00417.mp4,다리 모아 상체 숙이기,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00417.mp4,94,유소년,0.0,0.0,0.0,1.0,0.0,0.0,[]
