trng_mscl_nm,rptt_tcnt_nm,file_url,vdo_desc,file_sz,fps_cnt,row_num,resolution,tool_nm,aggrp_nm,frme_no,ecrg_cycl_nm,img_file_nm,trng_mscl_zn_nm,fbctn_yr,trng_plc_nm,vdo_len,trng_mscl_part,lang,trng_nm,job_ymd,trng_mscl_class,vdo_ttl_nm,snap_tm,trng_hr_nm,file_type_nm,file_nm,trng_mscl_eng_nm,img_file_url,img_file_sn,data_type,set_cnt_nm
"배가로근,배곧은근,어깨세모근,위팔근,위팔두갈래근,위팔세갈래근,자쪽손목굽힘근,자쪽손목폄근,가자미근,앞정강근,장딴지근",2~3,http://openapi.kspo.or.kr/web/video/,"유아기 응용 근력,근지구력 운동",278877017,29.97,1441,1920*1080,매트,유아기,1567,2~3,0CBLRL9NF_00023_SC_00009.jpeg,"넙치근,복횡근,복직근,전경골근,삼각근,상완근,상완이두근,상완삼두근,척측수근굴근,척측수근신근,비복근",2022,실내,115,"종아리,복부,복부,정강이,바깥쪽 어깨 ,앞쪽 위팔,앞쪽 위팔,뒤쪽 위팔,앞쪽 아래팔,뒤쪽 아래팔,종아리",한국어,영차영차 올라요,20230711,"하지의 근,복부의 근,복부의 근,하지의 근,상지의 근,상지의 근,상지의 근,상지의 근,상지의 근,상지의 근,하지의 근",영차영차 올라요,52.285,5~10 초,mp4,0CBLRL9NF_00023.mp4,"Soleus,Transverse Abdominis,Rectus Abdominis,Tibialis Anterior,Deltoid,Brachialis,Biceps Brachii,Triceps Brachii,Flexor Carpi Ulnaris,Extensor Carpi Ulnaris,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0CBLRL9NF_00023/,2,동영상,1~3
"척추세움근,넙다리네갈래근,넙다리두갈래근,장딴지근",2~3,http://openapi.kspo.or.kr/web/video/,유아기 기본 대근육 운동,946046934,29.97,1442,1920*1080,,유아기,2408,4~4,0CBJQ8GEW_00013_SC_00009.jpeg,"대퇴사두근,대퇴이두근,비복근,척추기립근",2022,"실내, 실외",538,"앞쪽 넓적다리,뒤쪽 넓적다리,종아리,척추",한국어,"걷기, 제자리 걷기",20230712,"하지의 근,하지의 근,하지의 근,등과 허리의 근","(기본편)근력,근지구력-대근육",80.346,5~10 분,mp4,0CBJQ8GEW_00013.mp4,"Quadriceps Femoris,Biceps Femoris,Gastrocnemius,Erector Spinae",http://openapi.kspo.or.kr/web/image/0CBJQ8GEW_00013/,1,동영상,1~3
"검지손가락폄근,긴엄지손가락굽힘근,노쪽 손목 폄근,노쪽손목굽힘근,새끼손가락폄근,손목굽힘근,손목폄근,자쪽손목굽힘근,자쪽손목폄근",10~30,http://openapi.kspo.or.kr/web/video/,유아기 기본 소근육 운동,735168852,29.97,1443,1920*1080,,유아기,1335,2~3,0CBJT14JC_00015_SC_00005.jpeg,"시지신근,장무지굴근,요측수근신근,요측수근굴근,소지신근,수근관절굴곡근,수근관절신근,척측수근굴근,척측수근신근",2022,"실내, 실외",347,"뒤쪽 아래팔,손가락,뒤쪽 아래팔,앞쪽 아래팔,손가락,앞쪽 아래팔,뒤쪽 아래팔,앞쪽 아래팔,뒤쪽 아래팔",한국어,손가락 박수치기,20230712,"상지의 근,상지의 근,상지의 근,상지의 근,상지의 근,상지의 근,상지의 근,상지의 근,상지의 근","(기본편)근력,근지구력-소근육",44.544,10~30 초,mp4,0CBJT14JC_00015.mp4,"Extensor Indicis,Flexor Pollicis Longus,Extensor Carpi Radialis,Flexor Carpi Radialis,Extensor Digiti Minimi,Hand Flexor,Wrist Extensors,Flexor Carpi Ulnaris,Extensor Carpi Ulnaris",http://openapi.kspo.or.kr/web/image/0CBJT14JC_00015/,1,동영상,1~3
"검지손가락폄근,긴엄지손가락굽힘근,노쪽 손목 폄근,노쪽손목굽힘근,새끼손가락폄근,손목굽힘근,손목폄근,자쪽손목굽힘근,자쪽손목폄근",10~30,http://openapi.kspo.or.kr/web/video/,유아기 기본 소근육 운동,735168852,29.97,1444,1920*1080,,유아기,1770,2~3,0CBJT14JC_00015_SC_00006.jpeg,"시지신근,장무지굴근,요측수근신근,요측수근굴근,소지신근,수근관절굴곡근,수근관절신근,척측수근굴근,척측수근신근",2022,"실내, 실외",347,"뒤쪽 아래팔,손가락,뒤쪽 아래팔,앞쪽 아래팔,손가락,앞쪽 아래팔,뒤쪽 아래팔,앞쪽 아래팔,뒤쪽 아래팔",한국어,손가락 박수치기,20230712,"상지의 근,상지의 근,상지의 근,상지의 근,상지의 근,상지의 근,상지의 근,상지의 근,상지의 근","(기본편)근력,근지구력-소근육",59.059,10~30 초,mp4,0CBJT14JC_00015.mp4,"Extensor Indicis,Flexor Pollicis Longus,Extensor Carpi Radialis,Flexor Carpi Radialis,Extensor Digiti Minimi,Hand Flexor,Wrist Extensors,Flexor Carpi Ulnaris,Extensor Carpi Ulnaris",http://openapi.kspo.or.kr/web/image/0CBJT14JC_00015/,2,동영상,1~3
"가자미근,넙다리곧은근,넙다리근막긴장근,넙다리네갈래근,넙다리두갈래근,앞정강근",2~3,http://openapi.kspo.or.kr/web/video/,유아기 기본 민첩성 운동,294656530,29.97,1445,1920*1080,라바콘,유아기,1709,2~3,0CBLQIDPG_00022_FR_00020.jpeg,"넙치근,대퇴직근,대퇴근막장근,대퇴사두근,대퇴이두근,전경골근",2022,실내,175,"종아리,앞쪽 넓적다리,바깥쪽 넓적다리,앞쪽 넓적다리,뒤쪽 넓적다리,정강이",한국어,사이드 스텝,20230711,"하지의 근,하지의 근,하지의 근,하지의 근,하지의 근,하지의 근",(기본편)민첩성,57.023,10~30 초,mp4,0CBLQIDPG_00022.mp4,"Soleus,Rectus Femoris,Tensor Fasciae Latae,Quadriceps Femoris,Biceps Femoris,Tibialis Anterior",http://openapi.kspo.or.kr/web/image/0CBLQIDPG_00022/,1,동영상,3~5
"가자미근,넙다리곧은근,넙다리근막긴장근,넙다리네갈래근,넙다리두갈래근,앞정강근",2~3,http://openapi.kspo.or.kr/web/video/,유아기 기본 민첩성 운동,294656530,29.97,1446,1920*1080,라바콘,유아기,1799,2~3,0CBLQIDPG_00022_FR_00021.jpeg,"넙치근,대퇴직근,대퇴근막장근,대퇴사두근,대퇴이두근,전경골근",2022,실내,175,"종아리,앞쪽 넓적다리,바깥쪽 넓적다리,앞쪽 넓적다리,뒤쪽 넓적다리,정강이",한국어,사이드 스텝,20230712,"하지의 근,하지의 근,하지의 근,하지의 근,하지의 근,하지의 근",(기본편)민첩성,60.026,10~30 초,mp4,0CBLQIDPG_00022.mp4,"Soleus,Rectus Femoris,Tensor Fasciae Latae,Quadriceps Femoris,Biceps Femoris,Tibialis Anterior",http://openapi.kspo.or.kr/web/image/0CBLQIDPG_00022/,2,동영상,3~5
"위팔근,위팔노근,위팔두갈래근,위팔세갈래근,자쪽손목굽힘근,자쪽손목폄근",2~3,http://openapi.kspo.or.kr/web/video/,유아기 기본 민첩성 운동,294656530,29.97,1447,1920*1080,,유아기,3147,2~3,0CBLQIDPG_00022_FR_00036.jpeg,"상완근,상완요골근,상완이두근,상완삼두근,척측수근굴근,척측수근신근",2022,"실내, 실외",175,"앞쪽 위팔,앞쪽 위팔,앞쪽 위팔,뒤쪽 위팔,앞쪽 아래팔,뒤쪽 아래팔",한국어,쌀 보리 해봐요,20230711,"상지의 근,상지의 근,상지의 근,상지의 근,상지의 근,상지의 근",(기본편)민첩성,105.004,10~30 초,mp4,0CBLQIDPG_00022.mp4,"Brachialis,Brachioradialis,Biceps Brachii,Triceps Brachii,Flexor Carpi Ulnaris,Extensor Carpi Ulnaris",http://openapi.kspo.or.kr/web/image/0CBLQIDPG_00022/,3,동영상,1~5
"위팔근,위팔노근,위팔두갈래근,위팔세갈래근,자쪽손목굽힘근,자쪽손목폄근",2~3,http://openapi.kspo.or.kr/web/video/,유아기 기본 민첩성 운동,294656530,29.97,1448,1920*1080,,유아기,3417,2~3,0CBLQIDPG_00022_FR_00039.jpeg,"상완근,상완요골근,상완이두근,상완삼두근,척측수근굴근,척측수근신근",2022,"실내, 실외",175,"앞쪽 위팔,앞쪽 위팔,앞쪽 위팔,뒤쪽 위팔,앞쪽 아래팔,뒤쪽 아래팔",한국어,쌀 보리 해봐요,20230711,"상지의 근,상지의 근,상지의 근,상지의 근,상지의 근,상지의 근",(기본편)민첩성,114.013,10~30 초,mp4,0CBLQIDPG_00022.mp4,"Brachialis,Brachioradialis,Biceps Brachii,Triceps Brachii,Flexor Carpi Ulnaris,Extensor Carpi Ulnaris",http://openapi.kspo.or.kr/web/image/0CBLQIDPG_00022/,4,동영상,1~5
"가자미근,앞정강근,장딴지근",3~5,http://openapi.kspo.or.kr/web/video/,유아기 기본 순발력 운동,278295449,29.97,1449,1920*1080,,유아기,2118,2~3,0CBLS9LI2_00024_SC_00007.jpeg,"넙치근,전경골근,비복근",2022,"실내, 실외",221,"종아리,정강이,종아리",한국어,높이 멀리 뛰기,20230711,"하지의 근,하지의 근,하지의 근",(기본편)순발력,70.67,5~10 초,mp4,0CBLS9LI2_00024.mp4,"Soleus,Tibialis Anterior,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0CBLS9LI2_00024/,1,동영상,1~5
"가자미근,앞정강근,장딴지근",3~5,http://openapi.kspo.or.kr/web/video/,유아기 기본 순발력 운동,278295449,29.97,1450,1920*1080,,유아기,2338,2~3,0CBLS9LI2_00024_FR_00027.jpeg,"넙치근,전경골근,비복근",2022,"실내, 실외",221,"종아리,정강이,종아리",한국어,높이 멀리 뛰기,20230711,"하지의 근,하지의 근,하지의 근",(기본편)순발력,78.011,5~10 초,mp4,0CBLS9LI2_00024.mp4,"Soleus,Tibialis Anterior,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0CBLS9LI2_00024/,2,동영상,1~5
"위팔근,위팔노근,위팔두갈래근,위팔세갈래근,자쪽손목굽힘근,자쪽손목폄근",2~3,http://openapi.kspo.or.kr/web/video/,유아기 기본 민첩성 운동,294656530,29.97,1451,1920*1080,,유아기,4206,2~3,0CBLQIDPG_00022_SC_00014.jpeg,"상완근,상완요골근,상완이두근,상완삼두근,척측수근굴근,척측수근신근",2022,"실내, 실외",175,"앞쪽 위팔,앞쪽 위팔,앞쪽 위팔,뒤쪽 위팔,앞쪽 아래팔,뒤쪽 아래팔",한국어,쌀 보리 해봐요,20230711,"상지의 근,상지의 근,상지의 근,상지의 근,상지의 근,상지의 근",(기본편)민첩성,140.34,10~30 초,mp4,0CBLQIDPG_00022.mp4,"Brachialis,Brachioradialis,Biceps Brachii,Triceps Brachii,Flexor Carpi Ulnaris,Extensor Carpi Ulnaris",http://openapi.kspo.or.kr/web/image/0CBLQIDPG_00022/,5,동영상,1~5
"노쪽 손목 폄근,노쪽손목굽힘근",2~2,http://openapi.kspo.or.kr/web/video/,유아기 기본 유연성 운동,1280580430,29.97,1452,1920*1080,,유아기,1277,2~2,0CBLD1GBU_00020_SC_00005.jpeg,"요측수근신근,요측수근굴근",2022,"실내, 실외",726,"뒤쪽 아래팔,앞쪽 아래팔",한국어,팔 스트레칭,20230711,"상지의 근,상지의 근",(기본편)유연성,42.609,8~10 초,mp4,0CBLD1GBU_00020.mp4,"Extensor Carpi Radialis,Flexor Carpi Radialis",http://openapi.kspo.or.kr/web/image/0CBLD1GBU_00020/,1,동영상,1~3
"노쪽 손목 폄근,노쪽손목굽힘근",2~2,http://openapi.kspo.or.kr/web/video/,유아기 기본 유연성 운동,1280580430,29.97,1453,1920*1080,,유아기,2611,2~2,0CBLD1GBU_00020_SC_00008.jpeg,"요측수근신근,요측수근굴근",2022,"실내, 실외",726,"뒤쪽 아래팔,앞쪽 아래팔",한국어,팔 스트레칭,20230711,"상지의 근,상지의 근",(기본편)유연성,87.12,8~10 초,mp4,0CBLD1GBU_00020.mp4,"Extensor Carpi Radialis,Flexor Carpi Radialis",http://openapi.kspo.or.kr/web/image/0CBLD1GBU_00020/,2,동영상,1~3
"뒤세모근,어깨세모근,위팔세갈래근,중간어깨세모근",2~2,http://openapi.kspo.or.kr/web/video/,유아기 기본 유연성 운동,1280580430,29.97,1454,1920*1080,,유아기,3829,2~2,0CBLD1GBU_00020_SC_00012.jpeg,"후면삼각근,삼각근,상완삼두근,측면 삼각근",2022,"실내, 실외",726,"옆쪽 어깨 ,바깥쪽 어깨 ,뒤쪽 위팔,바깥쪽 어깨 ",한국어,어깨 스트레칭,20230711,"상지의 근,상지의 근,상지의 근,상지의 근",(기본편)유연성,127.76,8~10 초,mp4,0CBLD1GBU_00020.mp4,"Posterior Deltoid,Deltoid,Triceps Brachii,Middle Deltoid",http://openapi.kspo.or.kr/web/image/0CBLD1GBU_00020/,3,동영상,1~3
"뒤세모근,어깨세모근,위팔세갈래근,중간어깨세모근",2~2,http://openapi.kspo.or.kr/web/video/,유아기 기본 유연성 운동,1280580430,29.97,1455,1920*1080,,유아기,5076,2~2,0CBLD1GBU_00020_SC_00015.jpeg,"후면삼각근,삼각근,상완삼두근,측면 삼각근",2022,"실내, 실외",726,"옆쪽 어깨 ,바깥쪽 어깨 ,뒤쪽 위팔,바깥쪽 어깨 ",한국어,어깨 스트레칭,20230711,"상지의 근,상지의 근,상지의 근,상지의 근",(기본편)유연성,169.369,8~10 초,mp4,0CBLD1GBU_00020.mp4,"Posterior Deltoid,Deltoid,Triceps Brachii,Middle Deltoid",http://openapi.kspo.or.kr/web/image/0CBLD1GBU_00020/,4,동영상,1~3
"뒤세모근,어깨세모근,위팔세갈래근,중간어깨세모근",2~2,http://openapi.kspo.or.kr/web/video/,유아기 기본 유연성 운동,1280580430,29.97,1456,1920*1080,,유아기,5859,2~2,0CBLD1GBU_00020_SC_00016.jpeg,"후면삼각근,삼각근,상완삼두근,측면 삼각근",2022,"실내, 실외",726,"옆쪽 어깨 ,바깥쪽 어깨 ,뒤쪽 위팔,바깥쪽 어깨 ",한국어,어깨 스트레칭,20230711,"상지의 근,상지의 근,상지의 근,상지의 근",(기본편)유연성,195.495,8~10 초,mp4,0CBLD1GBU_00020.mp4,"Posterior Deltoid,Deltoid,Triceps Brachii,Middle Deltoid",http://openapi.kspo.or.kr/web/image/0CBLD1GBU_00020/,5,동영상,1~3
"넓은등근,넙다리두갈래근",2~2,http://openapi.kspo.or.kr/web/video/,유아기 기본 유연성 운동,1280580430,29.97,1457,1920*1080,,유아기,12935,2~2,0CBLD1GBU_00020_SC_00035.jpeg,"광배근,대퇴이두근",2022,"실내, 실외",726,"등,뒤쪽 넓적다리",한국어,다리 스트레칭(준비),20230711,"등과 허리의 근,하지의 근",(기본편)유연성,431.597,8~10 초,mp4,0CBLD1GBU_00020.mp4,"Latissimus Dorsi,Biceps Femoris",http://openapi.kspo.or.kr/web/image/0CBLD1GBU_00020/,14,동영상,1~3
어깨세모근,2~3,http://openapi.kspo.or.kr/web/video/,유아기 기본 평형성 운동,372501528,29.97,1458,1920*1080,,유아기,1349,2~3,0CBLTDHG8_00026_FR_00016.jpeg,삼각근,2022,"실내, 실외",223,바깥쪽 어깨 ,한국어,허수아비가 되어요(준비),20230711,상지의 근,(기본편)평형성,45.011,1~60 초,mp4,0CBLTDHG8_00026.mp4,Deltoid,http://openapi.kspo.or.kr/web/image/0CBLTDHG8_00026/,1,동영상,1~3
"어깨세모근,가자미근,앞정강근,장딴지근",2~3,http://openapi.kspo.or.kr/web/video/,유아기 기본 평형성 운동,372501528,29.97,1459,1920*1080,,유아기,1439,2~3,0CBLTDHG8_00026_FR_00017.jpeg,"넙치근,전경골근,삼각근,비복근",2022,"실내, 실외",223,"종아리,정강이,바깥쪽 어깨 ,종아리",한국어,허수아비가 되어요(발등),20230711,"하지의 근,하지의 근,상지의 근,하지의 근",(기본편)평형성,48.014,1~60 초,mp4,0CBLTDHG8_00026.mp4,"Soleus,Tibialis Anterior,Deltoid,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0CBLTDHG8_00026/,2,동영상,1~3
"어깨세모근,가자미근,넙다리네갈래근,앞정강근,장딴지근",2~3,http://openapi.kspo.or.kr/web/video/,유아기 기본 평형성 운동,372501528,29.97,1460,1920*1080,,유아기,1799,2~3,0CBLTDHG8_00026_FR_00021.jpeg,"넙치근,대퇴사두근,전경골근,삼각근,비복근",2022,"실내, 실외",223,"종아리,앞쪽 넓적다리,정강이,바깥쪽 어깨 ,종아리",한국어,허수아비가 되어요(무릎),20230711,"하지의 근,하지의 근,하지의 근,상지의 근,하지의 근",(기본편)평형성,60.026,1~60 초,mp4,0CBLTDHG8_00026.mp4,"Soleus,Quadriceps Femoris,Tibialis Anterior,Deltoid,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0CBLTDHG8_00026/,3,동영상,1~3
"어깨세모근,가자미근,넙다리네갈래근,앞정강근,장딴지근",2~3,http://openapi.kspo.or.kr/web/video/,유아기 기본 평형성 운동,372501528,29.97,1461,1920*1080,,유아기,2068,2~3,0CBLTDHG8_00026_FR_00024.jpeg,"넙치근,대퇴사두근,전경골근,삼각근,비복근",2022,"실내, 실외",223,"종아리,앞쪽 넓적다리,정강이,바깥쪽 어깨 ,종아리",한국어,허수아비가 되어요(무릎 앞),20230711,"하지의 근,하지의 근,하지의 근,상지의 근,하지의 근",(기본편)평형성,69.002,1~60 초,mp4,0CBLTDHG8_00026.mp4,"Soleus,Quadriceps Femoris,Tibialis Anterior,Deltoid,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0CBLTDHG8_00026/,4,동영상,1~3
"가자미근,앞정강근,장딴지근",2~3,http://openapi.kspo.or.kr/web/video/,유아기 기본 평형성 운동,372501528,29.97,1462,1920*1080,,유아기,3957,2~3,0CBLTDHG8_00026_FR_00045.jpeg,"넙치근,전경골근,비복근",2022,"실내, 실외",223,"종아리,정강이,종아리",한국어,중심을 잡아요,20230711,"하지의 근,하지의 근,하지의 근",(기본편)평형성,132.031,1~60 초,mp4,0CBLTDHG8_00026.mp4,"Soleus,Tibialis Anterior,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0CBLTDHG8_00026/,5,동영상,1~3
"척추세움근,넙다리네갈래근,넙다리두갈래근,뒤정강근,앞정강근,장딴지근",2~3,http://openapi.kspo.or.kr/web/video/,"유아기 응용 근력,근지구력(대근육) 운동",204372768,29.97,1463,1920*1080,사다리,유아기,175,2~3,0CBLCK7FL_00019_SC_00001.jpeg,"대퇴사두근,대퇴이두근,후경골근,전경골근,비복근,척추기립근",2022,실내,86,"앞쪽 넓적다리,뒤쪽 넓적다리,발목,정강이,종아리,척추",한국어,끌어요 당겨요(준비),20230712,"하지의 근,하지의 근,하지의 근,하지의 근,하지의 근,등과 허리의 근",끌어요 당겨요,5.839,5~15 초,mp4,0CBLCK7FL_00019.mp4,"Quadriceps Femoris,Biceps Femoris,Tibialis Posterior,Tibialis Anterior,Gastrocnemius,Erector Spinae",http://openapi.kspo.or.kr/web/image/0CBLCK7FL_00019/,1,동영상,3~5
"척추세움근,넙다리네갈래근,넙다리두갈래근,뒤정강근,앞정강근,장딴지근",2~3,http://openapi.kspo.or.kr/web/video/,"유아기 응용 근력,근지구력(대근육) 운동",204372768,29.97,1464,1920*1080,사다리,유아기,813,2~3,0CBLCK7FL_00019_SC_00003.jpeg,"대퇴사두근,대퇴이두근,후경골근,전경골근,비복근,척추기립근",2022,실내,86,"앞쪽 넓적다리,뒤쪽 넓적다리,발목,정강이,종아리,척추",한국어,끌어요 당겨요,20230711,"하지의 근,하지의 근,하지의 근,하지의 근,하지의 근,등과 허리의 근",끌어요 당겨요,27.127,5~15 초,mp4,0CBLCK7FL_00019.mp4,"Quadriceps Femoris,Biceps Femoris,Tibialis Posterior,Tibialis Anterior,Gastrocnemius,Erector Spinae",http://openapi.kspo.or.kr/web/image/0CBLCK7FL_00019/,2,동영상,3~5
"척추세움근,넙다리네갈래근,넙다리두갈래근,뒤정강근,앞정강근,장딴지근",2~3,http://openapi.kspo.or.kr/web/video/,"유아기 응용 근력,근지구력(대근육) 운동",204372768,29.97,1465,1920*1080,사다리,유아기,1259,2~3,0CBLCK7FL_00019_FR_00015.jpeg,"대퇴사두근,대퇴이두근,후경골근,전경골근,비복근,척추기립근",2022,실내,86,"앞쪽 넓적다리,뒤쪽 넓적다리,발목,정강이,종아리,척추",한국어,끌어요 당겨요,20230711,"하지의 근,하지의 근,하지의 근,하지의 근,하지의 근,등과 허리의 근",끌어요 당겨요,42.008,5~15 초,mp4,0CBLCK7FL_00019.mp4,"Quadriceps Femoris,Biceps Femoris,Tibialis Posterior,Tibialis Anterior,Gastrocnemius,Erector Spinae",http://openapi.kspo.or.kr/web/image/0CBLCK7FL_00019/,3,동영상,3~5
"큰가슴근,큰볼기근,넓은등근,척추세움근,위팔근,가자미근,넙다리두갈래근",2~6,http://openapi.kspo.or.kr/web/video/,"유아기 응용 근력,근지구력(대근육) 운동",162736609,29.97,1466,1920*1080,헬멧,유아기,175,2~3,0CBL9DP4M_00017_SC_00001.jpeg,"넙치근,광배근,대퇴이두근,상완근,대흉근,척추기립근,대둔근",2022,실내,69,"종아리,등,뒤쪽 넓적다리,앞쪽 위팔,가슴,척추,엉덩이",한국어,빌리보를 밀어요,20230711,"하지의 근,등과 허리의 근,하지의 근,상지의 근,가슴의 근,등과 허리의 근,골반의 근",빌리보를 밀어요,5.839,10~60 초,mp4,0CBL9DP4M_00017.mp4,"Soleus,Latissimus Dorsi,Biceps Femoris,Brachialis,Pectoralis Major,Erector Spinae,Gluteus Maximus",http://openapi.kspo.or.kr/web/image/0CBL9DP4M_00017/,1,동영상,1~3
"큰가슴근,큰볼기근,넓은등근,척추세움근,위팔근,가자미근,넙다리두갈래근",2~6,http://openapi.kspo.or.kr/web/video/,"유아기 응용 근력,근지구력(대근육) 운동",162736609,29.97,1467,1920*1080,헬멧,유아기,360,2~3,0CBL9DP4M_00017_FR_00005.jpeg,"넙치근,광배근,대퇴이두근,상완근,대흉근,척추기립근,대둔근",2022,실내,69,"종아리,등,뒤쪽 넓적다리,앞쪽 위팔,가슴,척추,엉덩이",한국어,빌리보를 밀어요,20230711,"하지의 근,등과 허리의 근,하지의 근,상지의 근,가슴의 근,등과 허리의 근,골반의 근",빌리보를 밀어요,12.012,10~60 초,mp4,0CBL9DP4M_00017.mp4,"Soleus,Latissimus Dorsi,Biceps Femoris,Brachialis,Pectoralis Major,Erector Spinae,Gluteus Maximus",http://openapi.kspo.or.kr/web/image/0CBL9DP4M_00017/,2,동영상,1~3
"큰가슴근,큰볼기근,넓은등근,척추세움근,위팔근,가자미근,넙다리두갈래근",2~6,http://openapi.kspo.or.kr/web/video/,"유아기 응용 근력,근지구력(대근육) 운동",162736609,29.97,1468,1920*1080,헬멧,유아기,630,2~3,0CBL9DP4M_00017_FR_00008.jpeg,"넙치근,광배근,대퇴이두근,상완근,대흉근,척추기립근,대둔근",2022,실내,69,"종아리,등,뒤쪽 넓적다리,앞쪽 위팔,가슴,척추,엉덩이",한국어,빌리보를 밀어요,20230711,"하지의 근,등과 허리의 근,하지의 근,상지의 근,가슴의 근,등과 허리의 근,골반의 근",빌리보를 밀어요,21.021,10~60 초,mp4,0CBL9DP4M_00017.mp4,"Soleus,Latissimus Dorsi,Biceps Femoris,Brachialis,Pectoralis Major,Erector Spinae,Gluteus Maximus",http://openapi.kspo.or.kr/web/image/0CBL9DP4M_00017/,3,동영상,1~3
"큰가슴근,큰볼기근,넓은등근,척추세움근,위팔근,가자미근,넙다리두갈래근",2~6,http://openapi.kspo.or.kr/web/video/,"유아기 응용 근력,근지구력(대근육) 운동",162736609,29.97,1469,1920*1080,헬멧,유아기,990,2~3,0CBL9DP4M_00017_FR_00012.jpeg,"넙치근,광배근,대퇴이두근,상완근,대흉근,척추기립근,대둔근",2022,실내,69,"종아리,등,뒤쪽 넓적다리,앞쪽 위팔,가슴,척추,엉덩이",한국어,빌리보를 밀어요,20230711,"하지의 근,등과 허리의 근,하지의 근,상지의 근,가슴의 근,등과 허리의 근,골반의 근",빌리보를 밀어요,33.033,10~60 초,mp4,0CBL9DP4M_00017.mp4,"Soleus,Latissimus Dorsi,Biceps Femoris,Brachialis,Pectoralis Major,Erector Spinae,Gluteus Maximus",http://openapi.kspo.or.kr/web/image/0CBL9DP4M_00017/,4,동영상,1~3
"큰가슴근,엉덩근,척추세움근,위팔근,위팔노근,위팔두갈래근,위팔세갈래근,작은원근,큰원근,안쪽넓은근",2~3,http://openapi.kspo.or.kr/web/video/,"유아기 응용 근력,근지구력 운동",194994050,29.97,1470,1920*1080,라바콘,유아기,175,2~3,0CBLNZAJA_00021_SC_00001.jpeg,"내측광근,장골근,상완근,상완요골근,상완이두근,상완삼두근,대흉근,소원근,척추기립근,대원근",2020,실내,82,"앞쪽 넓적다리,앞쪽 골반,앞쪽 위팔,앞쪽 위팔,앞쪽 위팔,뒤쪽 위팔,가슴,안쪽 어깨,척추,안쪽 어깨",한국어,엉긍엉금 기어요,20230711,"하지의 근,골반의 근,상지의 근,상지의 근,상지의 근,상지의 근,가슴의 근,상지의 근,등과 허리의 근,상지의 근",엉금엉금 기어요,5.839,1~5 분,mp4,0CBLNZAJA_00021.mp4,"Vastus Medialis,Iliacus,Brachialis,Brachioradialis,Biceps Brachii,Triceps Brachii,Pectoralis Major,Teres Minor,Erector Spinae,Teres Major",http://openapi.kspo.or.kr/web/image/0CBLNZAJA_00021/,1,동영상,1~2
"배가로근,배곧은근,어깨세모근,위팔근,위팔두갈래근,위팔세갈래근,자쪽손목굽힘근,자쪽손목폄근,가자미근,앞정강근,장딴지근",2~3,http://openapi.kspo.or.kr/web/video/,"유아기 응용 근력,근지구력 운동",278877017,29.97,1471,1920*1080,매트,유아기,842,2~3,0CBLRL9NF_00023_SC_00004.jpeg,"넙치근,복횡근,복직근,전경골근,삼각근,상완근,상완이두근,상완삼두근,척측수근굴근,척측수근신근,비복근",2022,실내,115,"종아리,복부,복부,정강이,바깥쪽 어깨 ,앞쪽 위팔,앞쪽 위팔,뒤쪽 위팔,앞쪽 아래팔,뒤쪽 아래팔,종아리",한국어,영차영차 올라요,20230711,"하지의 근,복부의 근,복부의 근,하지의 근,상지의 근,상지의 근,상지의 근,상지의 근,상지의 근,상지의 근,하지의 근",영차영차 올라요,28.094,5~10 초,mp4,0CBLRL9NF_00023.mp4,"Soleus,Transverse Abdominis,Rectus Abdominis,Tibialis Anterior,Deltoid,Brachialis,Biceps Brachii,Triceps Brachii,Flexor Carpi Ulnaris,Extensor Carpi Ulnaris,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0CBLRL9NF_00023/,1,동영상,1~3
"배곧은근,배빗근",2~3,http://openapi.kspo.or.kr/web/video/,"유아기 응용 근력,근지구력(대근육) 운동",174859384,29.97,1472,1920*1080,공,유아기,175,2~3,0CBLSU7FM_00025_SC_00001.jpeg,"복직근,복사근",2022,실내,74,"복부,복부",한국어,윗몸 말며 공 전달하기(준비),20230711,"복부의 근,복부의 근",윗몸 말며 공을 전달해요,5.839,10~30 초,mp4,0CBLSU7FM_00025.mp4,"Rectus Abdominis,Abdominal Oblique",http://openapi.kspo.or.kr/web/image/0CBLSU7FM_00025/,1,동영상,1~3
"배곧은근,배빗근",2~3,http://openapi.kspo.or.kr/web/video/,"유아기 응용 근력,근지구력(대근육) 운동",174859384,29.97,1473,1920*1080,공,유아기,1132,2~3,0CBLSU7FM_00025_SC_00007.jpeg,"복직근,복사근",2022,실내,74,"복부,복부",한국어,윗몸 말며 공 전달하기,20230711,"복부의 근,복부의 근",윗몸 말며 공을 전달해요,37.771,10~30 초,mp4,0CBLSU7FM_00025.mp4,"Rectus Abdominis,Abdominal Oblique",http://openapi.kspo.or.kr/web/image/0CBLSU7FM_00025/,2,동영상,1~3
