trng_se_nm,file_url,vdo_desc,file_sz,trng_aim_nm,fps_cnt,row_num,resolution,tool_nm,aggrp_nm,frme_no,img_file_nm,fbctn_yr,nope_nm,vdo_len,lang,trng_nm,job_ymd,ftns_fctr_nm,vdo_ttl_nm,snap_tm,file_type_nm,file_nm,img_file_url,img_file_sn,data_type,trng_part_nm
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2026,1280*720,마킹테이프,공통,2611,0AUDLJ08S_01015_SC_00022.jpeg,2021,1인 이상,445,한국어,한 발로 지그재그 뛰기-1,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),87.12,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,15,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2027,1280*720,마킹테이프,공통,2756,0AUDLJ08S_01015_SC_00025.jpeg,2021,1인 이상,445,한국어,한 발로 지그재그 뛰기-2,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),91.958,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,16,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2028,1280*720,마킹테이프,공통,2959,0AUDLJ08S_01015_SC_00026.jpeg,2021,1인 이상,445,한국어,한 발로 지그재그 뛰기-2,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),98.732,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,17,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2029,1280*720,마킹테이프,공통,3046,0AUDLJ08S_01015_SC_00027.jpeg,2021,1인 이상,445,한국어,한 발로 지그재그 뛰기-2,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),101.634,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,18,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2030,1280*720,마킹테이프,공통,3249,0AUDLJ08S_01015_SC_00028.jpeg,2021,1인 이상,445,한국어,한 발로 지그재그 뛰기-2,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),108.408,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,19,동영상,
공통,http://openapi.kspo.or.kr/web/video/,우울증을 예방하기 위한 운동프로그램,486761054,우울증 예방,29.97,2031,1920*1080,,공통,450,0AUDLJ08S_00043_FR_00006.jpeg,2021,1인 이상,2928,한국어,,20221015,,우울증 예방 운동프로그램,15.015,mp4,0AUDLJ08S_00043.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00043/,2,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2032,1280*720,마킹테이프,공통,3278,0AUDLJ08S_01015_SC_00029.jpeg,2021,1인 이상,445,한국어,한 발로 지그재그 뛰기-2,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),109.376,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,20,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2033,1280*720,마킹테이프,공통,3771,0AUDLJ08S_01015_SC_00032.jpeg,2021,1인 이상,445,한국어,한발뛰기-1,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),125.825,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,21,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2034,1280*720,마킹테이프,공통,3887,0AUDLJ08S_01015_SC_00033.jpeg,2021,1인 이상,445,한국어,한발뛰기-1,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),129.696,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,22,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2035,1280*720,마킹테이프,공통,4090,0AUDLJ08S_01015_SC_00034.jpeg,2021,1인 이상,445,한국어,한발뛰기-1,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),136.469,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,23,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2036,1280*720,마킹테이프,공통,4119,0AUDLJ08S_01015_SC_00035.jpeg,2021,1인 이상,445,한국어,한발뛰기-1,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),137.437,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,24,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2037,1280*720,마킹테이프,공통,4235,0AUDLJ08S_01015_SC_00036.jpeg,2021,1인 이상,445,한국어,한발뛰기-1,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),141.307,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,25,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2038,1280*720,마킹테이프,공통,4264,0AUDLJ08S_01015_SC_00037.jpeg,2021,1인 이상,445,한국어,한발뛰기-1,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),142.275,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,26,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2039,1280*720,마킹테이프,공통,4612,0AUDLJ08S_01015_SC_00040.jpeg,2021,1인 이상,445,한국어,한발뛰기-2,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),153.887,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,27,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2040,1280*720,마킹테이프,공통,4728,0AUDLJ08S_01015_SC_00041.jpeg,2021,1인 이상,445,한국어,한발뛰기-2,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),157.757,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,28,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2041,1280*720,마킹테이프,공통,4960,0AUDLJ08S_01015_SC_00042.jpeg,2021,1인 이상,445,한국어,한발뛰기-2,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),165.498,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,29,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2042,1280*720,마킹테이프,공통,5134,0AUDLJ08S_01015_SC_00043.jpeg,2021,1인 이상,445,한국어,한발뛰기-2,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),171.304,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,30,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2043,1280*720,마킹테이프,공통,5482,0AUDLJ08S_01015_SC_00046.jpeg,2021,1인 이상,445,한국어,복싱 스텝-왼발,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),182.916,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,31,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2044,1280*720,마킹테이프,공통,5569,0AUDLJ08S_01015_SC_00047.jpeg,2021,1인 이상,445,한국어,복싱 스텝-왼발,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),185.819,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,32,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2045,1280*720,마킹테이프,공통,5917,0AUDLJ08S_01015_SC_00048.jpeg,2021,1인 이상,445,한국어,복싱 스텝-왼발,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),197.43,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,33,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2046,1280*720,마킹테이프,공통,6149,0AUDLJ08S_01015_SC_00049.jpeg,2021,1인 이상,445,한국어,복싱 스텝-왼발,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),205.171,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,34,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2047,1280*720,마킹테이프,공통,6584,0AUDLJ08S_01015_SC_00052.jpeg,2021,1인 이상,445,한국어,복싱 스텝-오른발,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),219.686,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,35,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2048,1280*720,마킹테이프,공통,6700,0AUDLJ08S_01015_SC_00053.jpeg,2021,1인 이상,445,한국어,복싱 스텝-오른발,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),223.556,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,36,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2049,1280*720,마킹테이프,공통,7048,0AUDLJ08S_01015_SC_00054.jpeg,2021,1인 이상,445,한국어,복싱 스텝-오른발,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),235.168,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,37,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2050,1280*720,마킹테이프,공통,7222,0AUDLJ08S_01015_SC_00055.jpeg,2021,1인 이상,445,한국어,복싱 스텝-오른발,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),240.974,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,38,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2051,1280*720,마킹테이프,공통,7744,0AUDLJ08S_01015_SC_00057.jpeg,2021,1인 이상,445,한국어,스키점프-앞,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),258.391,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,39,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2052,1280*720,마킹테이프,공통,7831,0AUDLJ08S_01015_SC_00058.jpeg,2021,1인 이상,445,한국어,스키점프-앞,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),261.294,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,40,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2053,1280*720,마킹테이프,공통,8063,0AUDLJ08S_01015_SC_00059.jpeg,2021,1인 이상,445,한국어,스키점프-앞,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),269.035,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,41,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2054,1280*720,마킹테이프,공통,8092,0AUDLJ08S_01015_SC_00060.jpeg,2021,1인 이상,445,한국어,스키점프-앞,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),270.003,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,42,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2055,1280*720,마킹테이프,공통,8237,0AUDLJ08S_01015_SC_00061.jpeg,2021,1인 이상,445,한국어,스키점프-앞,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),274.841,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,43,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2056,1280*720,마킹테이프,공통,8295,0AUDLJ08S_01015_SC_00062.jpeg,2021,1인 이상,445,한국어,스키점프-앞,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),276.776,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,44,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2057,1280*720,마킹테이프,공통,8324,0AUDLJ08S_01015_SC_00063.jpeg,2021,1인 이상,445,한국어,스키점프-앞,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),277.744,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,45,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2058,1280*720,마킹테이프,공통,8353,0AUDLJ08S_01015_SC_00064.jpeg,2021,1인 이상,445,한국어,스키점프-앞,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),278.712,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,46,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2059,1280*720,마킹테이프,공통,8672,0AUDLJ08S_01015_SC_00068.jpeg,2021,1인 이상,445,한국어,스키점프-뒤,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),289.356,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,47,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2060,1280*720,마킹테이프,공통,8788,0AUDLJ08S_01015_SC_00069.jpeg,2021,1인 이상,445,한국어,스키점프-뒤,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),293.226,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,48,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2061,1280*720,마킹테이프,공통,9020,0AUDLJ08S_01015_SC_00070.jpeg,2021,1인 이상,445,한국어,스키점프-뒤,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),300.967,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,49,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2062,1280*720,마킹테이프,공통,9600,0AUDLJ08S_01015_SC_00072.jpeg,2021,1인 이상,445,한국어,콰리오카 스텝-왼발,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),320.32,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,50,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2063,1280*720,마킹테이프,공통,9716,0AUDLJ08S_01015_SC_00073.jpeg,2021,1인 이상,445,한국어,콰리오카 스텝-왼발,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),324.19,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,51,동영상,
공통,http://openapi.kspo.or.kr/web/video/,우울증을 예방하기 위한 운동프로그램,486761054,우울증 예방,29.97,2064,1920*1080,,공통,639,0AUDLJ08S_00043_SC_00008.jpeg,2021,1인 이상,2928,한국어,,20221015,,우울증 예방 운동프로그램,21.321,mp4,0AUDLJ08S_00043.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00043/,3,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2065,1280*720,마킹테이프,공통,9890,0AUDLJ08S_01015_SC_00074.jpeg,2021,1인 이상,445,한국어,콰리오카 스텝-왼발,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),329.996,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,52,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2066,1280*720,마킹테이프,공통,10122,0AUDLJ08S_01015_SC_00075.jpeg,2021,1인 이상,445,한국어,콰리오카 스텝-왼발,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),337.737,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,53,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2067,1280*720,마킹테이프,공통,10441,0AUDLJ08S_01015_SC_00078.jpeg,2021,1인 이상,445,한국어,콰리오카 스텝-오른발,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),348.381,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,54,동영상,
민첩성/순발력/협응력/집중력/근력강화/체력증진,http://openapi.kspo.or.kr/web/video/,"소도구를 활용한 민첩성 및 순발력 운동 중, 마킹테이프(기초)를 활용한 목적별루틴운동",74092451,민첩성/순발력/협응력/집중력/근력강화/체력증진,29.96,2068,1280*720,마킹테이프,공통,10557,0AUDLJ08S_01015_SC_00079.jpeg,2021,1인 이상,445,한국어,콰리오카 스텝-오른발,20221013,민첩성/순발력,마킹 테이프를 활용한 민첩성 순발력 협응력 집중력 근력 운동(기초),352.252,mp4,0AUDLJ08S_01015.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01015/,55,동영상,
